# BUSCO version is: 5.0.0 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of species: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
208238at7742	Complete	ptg000577l_1	833521	842955	-	632.8	379	https://www.orthodb.org/v10?query=208238at7742	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
208291at7742	Complete	ptg001752l_1	939864	959094	-	821.6	430	https://www.orthodb.org/v10?query=208291at7742	Solute carrier family 24 member 5
208300at7742	Complete	ptg000738l_1	712509	753227	-	669.5	496	https://www.orthodb.org/v10?query=208300at7742	RNA polymerase II-associated protein 3
208314at7742	Complete	ptg001944l_1	214110	347782	-	511.3	323	https://www.orthodb.org/v10?query=208314at7742	alpha-ketoglutarate-dependent dioxygenase FTO
208372at7742	Complete	ptg000154l_1	1558477	1583223	-	657.4	332	https://www.orthodb.org/v10?query=208372at7742	actin-related protein 6
208627at7742	Complete	ptg000017l_1	4838348	4874408	-	564.3	307	https://www.orthodb.org/v10?query=208627at7742	beta-ureidopropionase
208665at7742	Complete	ptg000115l_1	10078322	10087260	+	331.2	268	https://www.orthodb.org/v10?query=208665at7742	Sarcoglycan alpha
208840at7742	Complete	ptg000093l_1	825597	854113	-	735.1	391	https://www.orthodb.org/v10?query=208840at7742	Alcohol dehydrogenase, iron containing 1
208931at7742	Complete	ptg000253l_1	3128830	3192473	+	718.6	346	https://www.orthodb.org/v10?query=208931at7742	transcription factor AP-2-delta
208949at7742	Complete	ptg000634l_1	449647	459609	-	641.0	417	https://www.orthodb.org/v10?query=208949at7742	Acyl-CoA synthetase family member 3
209086at7742	Complete	ptg002613l_1	83852	90752	-	531.0	350	https://www.orthodb.org/v10?query=209086at7742	antithrombin-III
209187at7742	Complete	ptg001995l_1	282033	295209	-	503.9	298	https://www.orthodb.org/v10?query=209187at7742	protein downstream neighbor of Son
209386at7742	Complete	ptg000540l_1	138525	269349	-	523.5	324	https://www.orthodb.org/v10?query=209386at7742	Zinc finger protein 277
209425at7742	Fragmented	ptg003360l_1	77782	95486	+	447.7	228	https://www.orthodb.org/v10?query=209425at7742	putative transporter SVOPL
209493at7742	Complete	ptg000074l_1	2531507	2582614	+	813.0	438	https://www.orthodb.org/v10?query=209493at7742	Apoptosis inducing factor mitochondria associated 1
209555at7742	Complete	ptg001160l_1	136116	187235	-	708.1	366	https://www.orthodb.org/v10?query=209555at7742	Histone acetyltransferase type B catalytic subunit
209714at7742	Complete	ptg000056l_1	1609328	1616321	-	323.3	316	https://www.orthodb.org/v10?query=209714at7742	Transmembrane and coiled-coil domains 6
209931at7742	Complete	ptg000817l_1	418516	422855	-	637.7	363	https://www.orthodb.org/v10?query=209931at7742	CCA tRNA nucleotidyltransferase 1, mitochondrial
209951at7742	Complete	ptg001224l_1	1541372	1560955	-	618.8	331	https://www.orthodb.org/v10?query=209951at7742	2-oxoisovalerate dehydrogenase subunit alpha
210019at7742	Complete	ptg000606l_1	213663	215682	-	613.1	377	https://www.orthodb.org/v10?query=210019at7742	molybdate-anion transporter
210107at7742	Complete	ptg000745l_1	191375	210765	+	547.7	343	https://www.orthodb.org/v10?query=210107at7742	chromatin assembly factor 1 subunit B
210234at7742	Complete	ptg000279l_1	43190	54305	-	548.9	295	https://www.orthodb.org/v10?query=210234at7742	Methylmalonic aciduria (cobalamin deficiency) cblA type
210369at7742	Complete	ptg000620l_1	6931962	6938219	-	603.9	359	https://www.orthodb.org/v10?query=210369at7742	DNA polymerase delta subunit 2
210385at7742	Complete	ptg000699l_1	4231436	4247073	-	508.1	314	https://www.orthodb.org/v10?query=210385at7742	uncharacterized protein C7orf26 homolog
210433at7742	Missing
210721at7742	Complete	ptg000408l_1	2536198	2562417	+	666.4	383	https://www.orthodb.org/v10?query=210721at7742	dnaJ homolog subfamily C member 21
211012at7742	Complete	ptg000370l_1	2453168	2518844	+	844.0	428	https://www.orthodb.org/v10?query=211012at7742	ganglioside-induced differentiation-associated protein 2
211124at7742	Complete	ptg000799l_1	27890	384411	+	567.8	275	https://www.orthodb.org/v10?query=211124at7742	BRISC and BRCA1 A complex member 2
211150at7742	Complete	ptg001006l_1	854477	860216	-	296.0	248	https://www.orthodb.org/v10?query=211150at7742	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4
211156at7742	Complete	ptg000382l_1	504396	598499	-	559.6	318	https://www.orthodb.org/v10?query=211156at7742	UDP-glucuronic acid decarboxylase 1
211328at7742	Complete	ptg000097l_1	2917923	2975854	+	502.6	377	https://www.orthodb.org/v10?query=211328at7742	SLAIN motif-containing protein 2 isoform X1
211495at7742	Complete	ptg001447l_1	361522	370412	-	713.7	329	https://www.orthodb.org/v10?query=211495at7742	serine/threonine-protein kinase STK11
211818at7742	Duplicated	ptg001171l_1	1145107	1167663	+	711.9	367	https://www.orthodb.org/v10?query=211818at7742	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma
211818at7742	Duplicated	ptg000398l_1	11543526	11544884	+	754.5	367	https://www.orthodb.org/v10?query=211818at7742	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma
211831at7742	Complete	ptg000770l_1	1621142	1625829	-	436.5	338	https://www.orthodb.org/v10?query=211831at7742	F-box/WD repeat-containing protein 9
211842at7742	Complete	ptg000035l_1	4310558	4528931	-	742.6	385	https://www.orthodb.org/v10?query=211842at7742	Transmembrane protein 135
211943at7742	Complete	ptg000634l_1	586163	597518	-	660.1	687	https://www.orthodb.org/v10?query=211943at7742	Zinc finger CCCH-type containing 18
212065at7742	Complete	ptg001075l_1	199797	206282	+	629.9	357	https://www.orthodb.org/v10?query=212065at7742	STAGA complex 65 subunit gamma
212288at7742	Complete	ptg000268l_1	662161	687003	+	592.1	491	https://www.orthodb.org/v10?query=212288at7742	denticleless protein homolog
212520at7742	Complete	ptg000748l_1	1130780	1153338	-	634.4	434	https://www.orthodb.org/v10?query=212520at7742	SH3 domain-binding protein 1
212696at7742	Complete	ptg000704l_1	3445809	3475497	+	603.4	351	https://www.orthodb.org/v10?query=212696at7742	Origin recognition complex subunit 4
212720at7742	Complete	ptg000070l_1	941288	993349	-	578.0	381	https://www.orthodb.org/v10?query=212720at7742	ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1
212765at7742	Complete	ptg000373l_1	6210860	6238453	+	477.5	300	https://www.orthodb.org/v10?query=212765at7742	immunoglobulin superfamily member 11
212876at7742	Complete	ptg001224l_1	265867	267468	-	432.5	757	https://www.orthodb.org/v10?query=212876at7742	metal regulatory transcription factor 1
213005at7742	Complete	ptg000031l_1	7575980	7582218	-	606.1	365	https://www.orthodb.org/v10?query=213005at7742	Ribosomal RNA processing 9, U3 small nucleolar RNA binding protein
213068at7742	Complete	ptg000127l_1	9159303	9189306	+	357.9	270	https://www.orthodb.org/v10?query=213068at7742	sterile alpha motif domain-containing protein 7
213224at7742	Complete	ptg001825l_1	1374099	1382803	+	661.3	335	https://www.orthodb.org/v10?query=213224at7742	PCI domain-containing protein 2
213286at7742	Complete	ptg000416l_1	47	6918	+	409.1	279	https://www.orthodb.org/v10?query=213286at7742	growth hormone-releasing hormone receptor
213350at7742	Complete	ptg000420l_1	2504834	2512396	-	400.7	306	https://www.orthodb.org/v10?query=213350at7742	ADP-ribosylation factor GTPase-activating protein 1 isoform X1
213372at7742	Complete	ptg000256l_1	13003017	13007949	-	492.3	313	https://www.orthodb.org/v10?query=213372at7742	pannexin-3
213511at7742	Complete	ptg000710l_1	1306065	1324867	-	801.0	490	https://www.orthodb.org/v10?query=213511at7742	leiomodin-3
213614at7742	Complete	ptg001156l_1	320666	334894	+	457.3	308	https://www.orthodb.org/v10?query=213614at7742	neutrophil cytosol factor 1
213618at7742	Complete	ptg001288l_1	312352	327803	-	720.2	370	https://www.orthodb.org/v10?query=213618at7742	BRO1 domain and CAAX motif containing
214005at7742	Complete	ptg001394l_1	1127987	1134056	-	650.4	404	https://www.orthodb.org/v10?query=214005at7742	WD repeat containing, antisense to TP73
214100at7742	Complete	ptg000787l_1	2583543	2619789	+	646.7	369	https://www.orthodb.org/v10?query=214100at7742	interleukin-1 receptor-associated kinase 4
214136at7742	Complete	ptg000478l_1	5079255	5169963	-	683.2	402	https://www.orthodb.org/v10?query=214136at7742	dnaJ homolog subfamily C member 1
214140at7742	Complete	ptg000629l_1	1487018	1509434	-	550.6	316	https://www.orthodb.org/v10?query=214140at7742	protein FAM124A
214392at7742	Complete	ptg000312l_1	2474214	2497001	-	785.6	440	https://www.orthodb.org/v10?query=214392at7742	Transmembrane protein 39B
214498at7742	Missing
214501at7742	Complete	ptg001783l_1	606976	609879	-	527.3	283	https://www.orthodb.org/v10?query=214501at7742	tRNA pseudouridine synthase
214728at7742	Complete	ptg000699l_1	1742348	1794399	-	691.5	355	https://www.orthodb.org/v10?query=214728at7742	PHD finger protein 10 isoform X1
214745at7742	Complete	ptg001034l_1	67224	83698	-	665.6	395	https://www.orthodb.org/v10?query=214745at7742	2-phosphoxylose phosphatase 1
214858at7742	Complete	ptg000207l_1	621870	633668	-	432.4	276	https://www.orthodb.org/v10?query=214858at7742	F-box only protein 4
215138at7742	Duplicated	ptg000056l_1	1590091	1605114	-	668.7	395	https://www.orthodb.org/v10?query=215138at7742	protein Red
215138at7742	Duplicated	ptg002448l_1	108667	110329	-	736.2	433	https://www.orthodb.org/v10?query=215138at7742	protein Red
215138at7742	Duplicated	ptg002448l_1	22492	24138	+	754.5	435	https://www.orthodb.org/v10?query=215138at7742	protein Red
215159at7742	Complete	ptg000338l_1	1842735	1891917	+	787.0	442	https://www.orthodb.org/v10?query=215159at7742	activating signal cointegrator 1
215427at7742	Complete	ptg001424l_1	1804728	1823070	-	759.5	398	https://www.orthodb.org/v10?query=215427at7742	nucleoporin p54 isoform X1
215440at7742	Complete	ptg001738l_1	56804	75060	-	507.3	421	https://www.orthodb.org/v10?query=215440at7742	uncharacterized protein C5orf34 homolog
215706at7742	Complete	ptg001502l_1	388119	394779	+	520.0	330	https://www.orthodb.org/v10?query=215706at7742	T-complex-associated testis-expressed protein 1
216073at7742	Complete	ptg000371l_1	6862383	7042055	-	467.6	396	https://www.orthodb.org/v10?query=216073at7742	BRCA1-associated RING domain protein 1
216380at7742	Complete	ptg000731l_1	1512053	1517618	+	641.2	318	https://www.orthodb.org/v10?query=216380at7742	H/ACA ribonucleoprotein complex subunit 4
216474at7742	Complete	ptg000911l_1	1434216	1435436	+	543.2	293	https://www.orthodb.org/v10?query=216474at7742	Tripartite motif containing 13
216850at7742	Complete	ptg000557l_1	2667479	2687515	+	784.2	364	https://www.orthodb.org/v10?query=216850at7742	glycine amidinotransferase, mitochondrial
216982at7742	Complete	ptg000056l_1	222013	235037	-	308.3	263	https://www.orthodb.org/v10?query=216982at7742	death ligand signal enhancer
217728at7742	Complete	ptg000271l_1	715776	731484	+	536.9	301	https://www.orthodb.org/v10?query=217728at7742	AlkB homolog 1, histone H2A dioxygenase
217762at7742	Complete	ptg001318l_1	2572958	2593121	+	545.4	322	https://www.orthodb.org/v10?query=217762at7742	RGP1 homolog, RAB6A GEF complex partner 1
217951at7742	Complete	ptg000606l_1	139151	153636	+	633.1	384	https://www.orthodb.org/v10?query=217951at7742	aladin
218088at7742	Complete	ptg000524l_1	351075	390746	+	703.7	347	https://www.orthodb.org/v10?query=218088at7742	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
218109at7742	Duplicated	ptg002775l_1	65997	69608	+	426.9	295	https://www.orthodb.org/v10?query=218109at7742	Glucosaminyl (N-acetyl) transferase family member 7
218109at7742	Duplicated	ptg001875l_1	320993	353030	-	428.5	314	https://www.orthodb.org/v10?query=218109at7742	Glucosaminyl (N-acetyl) transferase family member 7
218283at7742	Fragmented	ptg000420l_1	2329654	2333901	-	451.1	291	https://www.orthodb.org/v10?query=218283at7742	zinc finger CCCH-type with G patch domain-containing protein
218284at7742	Complete	ptg000634l_1	560593	563039	-	326.4	275	https://www.orthodb.org/v10?query=218284at7742	cytoplasmic tRNA 2-thiolation protein 2
218430at7742	Complete	ptg000413l_1	4991766	5007238	+	695.2	342	https://www.orthodb.org/v10?query=218430at7742	N-acyl phosphatidylethanolamine phospholipase D
218524at7742	Duplicated	ptg000035l_1	457757	471333	-	542.3	302	https://www.orthodb.org/v10?query=218524at7742	non-canonical poly(A) RNA polymerase PAPD5 isoform X1
218524at7742	Duplicated	ptg001234l_1	281141	361569	+	550.7	318	https://www.orthodb.org/v10?query=218524at7742	non-canonical poly(A) RNA polymerase PAPD5 isoform X1
218673at7742	Complete	ptg000233l_1	3788526	3851586	+	436.1	291	https://www.orthodb.org/v10?query=218673at7742	pleckstrin homology domain-containing family G member 7
218806at7742	Complete	ptg001417l_1	609170	727906	-	223.7	214	https://www.orthodb.org/v10?query=218806at7742	tRNA-splicing endonuclease subunit Sen2
218916at7742	Complete	ptg000679l_1	2671493	2710148	+	522.3	410	https://www.orthodb.org/v10?query=218916at7742	centrosomal protein POC5 isoform X1
219276at7742	Complete	ptg000211l_1	2165737	2188550	-	617.3	362	https://www.orthodb.org/v10?query=219276at7742	General transcription factor IIH subunit
219315at7742	Complete	ptg000015l_1	4765667	4777361	-	679.2	349	https://www.orthodb.org/v10?query=219315at7742	SMYD family member 5
219513at7742	Complete	ptg000240l_1	1101017	1113361	+	811.4	426	https://www.orthodb.org/v10?query=219513at7742	acetyl-coenzyme A transporter 1
219560at7742	Complete	ptg000203l_1	1218835	1220512	-	505.3	305	https://www.orthodb.org/v10?query=219560at7742	Transmembrane protein 129
219710at7742	Complete	ptg000002l_1	2540774	2549631	-	426.2	314	https://www.orthodb.org/v10?query=219710at7742	pigment epithelium-derived factor
219805at7742	Complete	ptg001825l_1	583919	588866	-	612.5	370	https://www.orthodb.org/v10?query=219805at7742	Thyroid hormone receptor interactor 13
220049at7742	Complete	ptg000634l_1	1138068	1151280	-	473.5	346	https://www.orthodb.org/v10?query=220049at7742	interferon regulatory factor 8
220062at7742	Complete	ptg002101l_1	301361	325909	-	577.8	344	https://www.orthodb.org/v10?query=220062at7742	F-box only protein 9
220264at7742	Complete	ptg000188l_1	4774182	4790620	+	590.9	305	https://www.orthodb.org/v10?query=220264at7742	Lipoyl synthase, mitochondrial
220441at7742	Complete	ptg000629l_1	600259	623850	+	487.4	341	https://www.orthodb.org/v10?query=220441at7742	serine/threonine-protein kinase Nek3
220484at7742	Complete	ptg000410l_1	5576940	5578535	+	602.8	394	https://www.orthodb.org/v10?query=220484at7742	probable G-protein coupled receptor 75
220601at7742	Complete	ptg000462l_1	986094	995584	-	642.0	333	https://www.orthodb.org/v10?query=220601at7742	endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform X1
220642at7742	Complete	ptg000031l_1	4800436	4822998	+	444.2	410	https://www.orthodb.org/v10?query=220642at7742	ATR-interacting protein
220786at7742	Complete	ptg000680l_1	2404940	2473723	-	564.9	455	https://www.orthodb.org/v10?query=220786at7742	putative RNA polymerase II subunit B1 CTD phosphatase RPAP2
221029at7742	Complete	ptg000478l_1	2490280	2521530	-	658.8	397	https://www.orthodb.org/v10?query=221029at7742	putative methyltransferase NSUN6
221031at7742	Complete	ptg001318l_1	1160106	1175018	+	483.0	368	https://www.orthodb.org/v10?query=221031at7742	ubiquitin-associated protein 1
221061at7742	Complete	ptg000447l_1	1030677	1041739	-	564.5	366	https://www.orthodb.org/v10?query=221061at7742	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
221197at7742	Duplicated	ptg002322l_1	313266	338517	-	565.1	332	https://www.orthodb.org/v10?query=221197at7742	COP9 signalosome complex subunit 4
221197at7742	Duplicated	ptg000752l_1	1128950	1130055	+	566.9	299	https://www.orthodb.org/v10?query=221197at7742	COP9 signalosome complex subunit 4
221197at7742	Duplicated	ptg000127l_1	8056923	8058104	+	601.3	316	https://www.orthodb.org/v10?query=221197at7742	COP9 signalosome complex subunit 4
221230at7742	Complete	ptg001335l_1	175380	176588	-	473.7	293	https://www.orthodb.org/v10?query=221230at7742	tripartite motif-containing protein 59
221391at7742	Complete	ptg001051l_1	7801	88231	+	849.6	458	https://www.orthodb.org/v10?query=221391at7742	tumor necrosis factor receptor superfamily member 21
221393at7742	Complete	ptg001724l_1	179231	183751	+	524.6	370	https://www.orthodb.org/v10?query=221393at7742	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
221575at7742	Complete	ptg000208l_1	1566876	1575308	-	588.7	366	https://www.orthodb.org/v10?query=221575at7742	fumarylacetoacetase
221592at7742	Complete	ptg001783l_1	414820	417433	-	491.1	308	https://www.orthodb.org/v10?query=221592at7742	P2X purinoceptor 2
221671at7742	Complete	ptg000381l_1	2209319	2365130	-	608.1	369	https://www.orthodb.org/v10?query=221671at7742	Galactokinase 2
221780at7742	Complete	ptg000553l_1	3205644	3209394	-	393.2	260	https://www.orthodb.org/v10?query=221780at7742	Mitogen-activated protein kinase
221887at7742	Missing
222334at7742	Complete	ptg000116l_1	3601945	3606444	+	681.3	397	https://www.orthodb.org/v10?query=222334at7742	potassium voltage-gated channel subfamily V member 1
222631at7742	Complete	ptg000101l_1	448170	541732	-	541.5	256	https://www.orthodb.org/v10?query=222631at7742	GPI-anchor transamidase
222821at7742	Complete	ptg000115l_1	634155	635414	-	428.7	313	https://www.orthodb.org/v10?query=222821at7742	Ig-like V-type domain-containing protein FAM187A
222957at7742	Complete	ptg000035l_1	3083362	3124399	+	684.9	355	https://www.orthodb.org/v10?query=222957at7742	Cathepsin C
222975at7742	Complete	ptg002332l_1	162786	197482	-	671.9	371	https://www.orthodb.org/v10?query=222975at7742	dual specificity protein phosphatase 10
223032at7742	Complete	ptg000462l_1	2821864	2863474	+	701.2	410	https://www.orthodb.org/v10?query=223032at7742	CDK5 regulatory subunit-associated protein 1
223079at7742	Complete	ptg002561l_1	330150	337498	+	679.5	318	https://www.orthodb.org/v10?query=223079at7742	mRNA export factor
223152at7742	Complete	ptg000593l_1	5662968	5700082	-	701.3	337	https://www.orthodb.org/v10?query=223152at7742	Ferrochelatase
223283at7742	Complete	ptg001983l_1	426275	431064	+	378.2	244	https://www.orthodb.org/v10?query=223283at7742	Ring finger protein 25
223348at7742	Complete	ptg000985l_1	3412539	3554610	-	687.6	560	https://www.orthodb.org/v10?query=223348at7742	coiled-coil domain-containing protein 170
223375at7742	Complete	ptg000410l_1	3079726	3090212	+	570.1	298	https://www.orthodb.org/v10?query=223375at7742	Carbohydrate sulfotransferase
223426at7742	Complete	ptg000462l_1	456841	472184	-	549.6	321	https://www.orthodb.org/v10?query=223426at7742	protein AAR2 homolog
223443at7742	Complete	ptg000209l_1	452618	492464	-	643.5	340	https://www.orthodb.org/v10?query=223443at7742	Trafficking protein particle complex 13
223512at7742	Complete	ptg000240l_1	2693296	2712221	+	476.0	319	https://www.orthodb.org/v10?query=223512at7742	synaptosomal-associated protein 47
223515at7742	Complete	ptg002407l_1	216916	221669	-	616.8	349	https://www.orthodb.org/v10?query=223515at7742	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
223702at7742	Complete	ptg000002l_1	2490302	2536707	+	451.6	529	https://www.orthodb.org/v10?query=223702at7742	SET and MYND domain-containing protein 4
223813at7742	Complete	ptg000276l_1	1160388	1161644	+	591.4	303	https://www.orthodb.org/v10?query=223813at7742	probable G-protein coupled receptor 63
223874at7742	Complete	ptg000699l_1	8880996	8918669	-	606.8	322	https://www.orthodb.org/v10?query=223874at7742	transducin beta-like protein 2
223898at7742	Duplicated	ptg000257l_1	5785014	5787339	+	584.7	392	https://www.orthodb.org/v10?query=223898at7742	vasculin-like protein 1
223898at7742	Duplicated	ptg001021l_1	82401	112699	+	642.6	402	https://www.orthodb.org/v10?query=223898at7742	vasculin-like protein 1
224078at7742	Complete	ptg000858l_1	1747265	1748808	-	613.1	307	https://www.orthodb.org/v10?query=224078at7742	beta-1 adrenergic receptor
224101at7742	Complete	ptg000634l_1	845625	852199	+	557.3	285	https://www.orthodb.org/v10?query=224101at7742	F-box only protein 31 isoform X1
224105at7742	Complete	ptg000748l_1	871595	885383	-	750.0	346	https://www.orthodb.org/v10?query=224105at7742	PRKCA-binding protein
224267at7742	Complete	ptg000636l_1	227332	248654	+	263.1	220	https://www.orthodb.org/v10?query=224267at7742	THUMP domain-containing protein 2
224305at7742	Complete	ptg001234l_1	433444	470844	-	895.8	520	https://www.orthodb.org/v10?query=224305at7742	bromodomain-containing protein 7
224472at7742	Complete	ptg000127l_1	6345934	6379610	+	591.2	337	https://www.orthodb.org/v10?query=224472at7742	neuroserpin
224537at7742	Complete	ptg000677l_1	1300626	1352807	+	296.5	298	https://www.orthodb.org/v10?query=224537at7742	E3 ubiquitin-protein ligase RAD18
224567at7742	Complete	ptg001983l_1	432111	438499	-	678.0	367	https://www.orthodb.org/v10?query=224567at7742	mitochondrial chaperone BCS1
224692at7742	Complete	ptg000065l_1	7606664	7642121	+	954.6	675	https://www.orthodb.org/v10?query=224692at7742	Solute carrier family 39 member 10
224957at7742	Complete	ptg001225l_1	1568754	1588986	+	710.4	573	https://www.orthodb.org/v10?query=224957at7742	cell cycle progression protein 1
225125at7742	Complete	ptg001618l_1	162723	179803	+	520.5	294	https://www.orthodb.org/v10?query=225125at7742	uncharacterized protein KIAA0930 homolog
225148at7742	Complete	ptg002009l_1	906883	909070	+	509.5	344	https://www.orthodb.org/v10?query=225148at7742	ankyrin repeat and SOCS box protein 6
225169at7742	Complete	ptg001983l_1	796622	801427	+	611.3	354	https://www.orthodb.org/v10?query=225169at7742	angio-associated migratory cell protein
225241at7742	Complete	ptg000368l_1	2430001	2445330	-	342.9	240	https://www.orthodb.org/v10?query=225241at7742	inactive serine/threonine-protein kinase VRK3
225242at7742	Complete	ptg000513l_1	1344816	1346779	-	420.3	307	https://www.orthodb.org/v10?query=225242at7742	RGM domain family member B
225400at7742	Complete	ptg000203l_1	1221504	1225792	+	409.0	497	https://www.orthodb.org/v10?query=225400at7742	transforming acidic coiled-coil-containing protein 3
225564at7742	Complete	ptg001075l_1	401158	425883	+	611.9	357	https://www.orthodb.org/v10?query=225564at7742	protein phosphatase 1G
225592at7742	Complete	ptg002238l_1	96856	100931	+	620.2	523	https://www.orthodb.org/v10?query=225592at7742	leucine-rich repeat-containing protein 45
225646at7742	Complete	ptg000317l_1	4025580	4078014	-	565.0	302	https://www.orthodb.org/v10?query=225646at7742	protein XRP2
226375at7742	Complete	ptg000544l_1	1597801	1599153	+	375.4	290	https://www.orthodb.org/v10?query=226375at7742	nuclear factor interleukin-3-regulated protein
226477at7742	Complete	ptg000004l_1	2665086	2669824	+	615.3	341	https://www.orthodb.org/v10?query=226477at7742	alpha-1,3/1,6-mannosyltransferase ALG2
226528at7742	Complete	ptg000462l_1	1777277	1874705	+	613.8	391	https://www.orthodb.org/v10?query=226528at7742	phosphatidylinositol glycan anchor biosynthesis class U protein
226571at7742	Complete	ptg000699l_1	8722623	8735046	-	403.1	302	https://www.orthodb.org/v10?query=226571at7742	probable 28S rRNA (cytosine-C(5))-methyltransferase
226799at7742	Complete	ptg001738l_1	83022	114350	-	456.4	280	https://www.orthodb.org/v10?query=226799at7742	polyadenylate-binding protein-interacting protein 1
226949at7742	Complete	ptg000090l_1	945639	979790	+	592.4	315	https://www.orthodb.org/v10?query=226949at7742	histone-lysine N-methyltransferase SETD7
226989at7742	Complete	ptg000762l_1	1832964	1950357	-	777.5	392	https://www.orthodb.org/v10?query=226989at7742	carboxypeptidase E
227080at7742	Complete	ptg000144l_1	1162633	1224414	+	658.8	330	https://www.orthodb.org/v10?query=227080at7742	protein FAM20A
227299at7742	Complete	ptg000382l_1	4263481	4318688	+	623.4	505	https://www.orthodb.org/v10?query=227299at7742	nephrocystin-1 isoform X1
227342at7742	Complete	ptg001886l_1	844317	853691	-	274.8	243	https://www.orthodb.org/v10?query=227342at7742	RING finger protein 32
227436at7742	Complete	ptg000172l_1	129205	150811	-	593.6	294	https://www.orthodb.org/v10?query=227436at7742	glycosaminoglycan xylosylkinase
227544at7742	Complete	ptg000370l_1	461573	494139	-	628.3	349	https://www.orthodb.org/v10?query=227544at7742	D-3-phosphoglycerate dehydrogenase
227556at7742	Complete	ptg002157l_1	45368	90508	-	519.0	455	https://www.orthodb.org/v10?query=227556at7742	filensin
227816at7742	Complete	ptg000634l_1	1368940	1378213	-	411.3	291	https://www.orthodb.org/v10?query=227816at7742	uncharacterized protein KIAA0513 homolog isoform X1
228275at7742	Complete	ptg000123l_1	4072354	4142193	-	443.1	277	https://www.orthodb.org/v10?query=228275at7742	fatty acid 2-hydroxylase
228390at7742	Duplicated	ptg000100l_1	335695	336855	+	552.6	329	https://www.orthodb.org/v10?query=228390at7742	Aminomethyltransferase
228390at7742	Duplicated	ptg000031l_1	5612726	5619058	-	573.5	329	https://www.orthodb.org/v10?query=228390at7742	Aminomethyltransferase
228455at7742	Complete	ptg000677l_1	794099	800672	+	690.6	373	https://www.orthodb.org/v10?query=228455at7742	transcriptional adapter 3
228525at7742	Complete	ptg000609l_1	148347	168518	-	669.1	378	https://www.orthodb.org/v10?query=228525at7742	Mitogen-activated protein kinase kinase kinase 8
228730at7742	Missing
229063at7742	Complete	ptg001252l_1	566196	571524	-	550.8	316	https://www.orthodb.org/v10?query=229063at7742	Dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
229159at7742	Complete	ptg000154l_1	1245993	1316535	-	624.5	340	https://www.orthodb.org/v10?query=229159at7742	Nuclear receptor subfamily 1 group H member 4
229239at7742	Complete	ptg001783l_1	515462	518333	+	597.7	425	https://www.orthodb.org/v10?query=229239at7742	ATP-dependent RNA helicase DDX51
229308at7742	Complete	ptg000268l_1	561315	594937	-	625.0	319	https://www.orthodb.org/v10?query=229308at7742	Lysophosphatidylglycerol acyltransferase 1
229422at7742	Complete	ptg000686l_1	1262049	1269510	-	315.5	216	https://www.orthodb.org/v10?query=229422at7742	potassium channel subfamily K member 18
229564at7742	Complete	ptg001324l_1	271390	277362	-	681.4	396	https://www.orthodb.org/v10?query=229564at7742	major facilitator superfamily domain-containing protein 8
229590at7742	Complete	ptg001825l_1	857117	866166	+	433.0	295	https://www.orthodb.org/v10?query=229590at7742	putative GTP-binding protein 6
229681at7742	Complete	ptg000696l_1	248254	249414	-	449.2	303	https://www.orthodb.org/v10?query=229681at7742	WD repeat domain 89
229692at7742	Complete	ptg000553l_1	4323075	4367432	+	568.4	318	https://www.orthodb.org/v10?query=229692at7742	potassium channel subfamily K member 9
229738at7742	Complete	ptg000610l_1	3841426	4120782	-	406.2	298	https://www.orthodb.org/v10?query=229738at7742	secretion-regulating guanine nucleotide exchange factor
229787at7742	Complete	ptg001389l_1	1043567	1059557	-	618.5	339	https://www.orthodb.org/v10?query=229787at7742	DNA primase small subunit
229857at7742	Complete	ptg001088l_1	1158514	1160124	-	873.4	479	https://www.orthodb.org/v10?query=229857at7742	dolichol kinase
230223at7742	Complete	ptg000234l_1	6381489	6383069	+	731.6	440	https://www.orthodb.org/v10?query=230223at7742	V(D)J recombination-activating protein 2
230477at7742	Complete	ptg000527l_1	2137417	2144485	+	826.1	419	https://www.orthodb.org/v10?query=230477at7742	YTH N6-methyladenosine RNA binding protein 2
230622at7742	Duplicated	ptg000314l_1	2142609	2143607	+	457.7	291	https://www.orthodb.org/v10?query=230622at7742	GDP-mannose 4,6 dehydratase
230622at7742	Duplicated	ptg001822l_1	379341	502298	-	466.3	217	https://www.orthodb.org/v10?query=230622at7742	GDP-mannose 4,6 dehydratase
231143at7742	Complete	ptg000513l_1	104719	140967	+	252.2	278	https://www.orthodb.org/v10?query=231143at7742	synaptopodin
231455at7742	Complete	ptg000381l_1	284199	327823	-	486.7	338	https://www.orthodb.org/v10?query=231455at7742	secretogranin-3
