# BUSCO version is: 5.0.0 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of species: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
212876at7742	Complete	ptg001224l	265867	267468	-	432.5	757	https://www.orthodb.org/v10?query=212876at7742	metal regulatory transcription factor 1
213005at7742	Complete	ptg000031l	7575980	7582218	-	606.1	365	https://www.orthodb.org/v10?query=213005at7742	Ribosomal RNA processing 9, U3 small nucleolar RNA binding protein
213068at7742	Complete	ptg000127l	9159303	9189306	+	357.9	270	https://www.orthodb.org/v10?query=213068at7742	sterile alpha motif domain-containing protein 7
213224at7742	Complete	ptg001825l:712503-1382803	1374099	1382803	+	661.3	335	https://www.orthodb.org/v10?query=213224at7742	PCI domain-containing protein 2
213286at7742	Complete	ptg000416l	680881	693151	+	481.9	352	https://www.orthodb.org/v10?query=213286at7742	growth hormone-releasing hormone receptor
213350at7742	Complete	ptg000420l	3068477	3076039	-	400.7	306	https://www.orthodb.org/v10?query=213350at7742	ADP-ribosylation factor GTPase-activating protein 1 isoform X1
213372at7742	Complete	ptg000256l	13003017	13007949	-	492.3	313	https://www.orthodb.org/v10?query=213372at7742	pannexin-3
213511at7742	Complete	ptg000710l	1306065	1324867	-	801.0	490	https://www.orthodb.org/v10?query=213511at7742	leiomodin-3
213614at7742	Complete	ptg001361l	182432	196416	-	539.8	331	https://www.orthodb.org/v10?query=213614at7742	neutrophil cytosol factor 1
213618at7742	Complete	ptg001288l	1116482	1131933	-	720.2	370	https://www.orthodb.org/v10?query=213618at7742	BRO1 domain and CAAX motif containing
214005at7742	Complete	ptg001394l	1127987	1134056	-	650.4	404	https://www.orthodb.org/v10?query=214005at7742	WD repeat containing, antisense to TP73
214100at7742	Complete	ptg000787l	2583543	2619789	+	646.7	369	https://www.orthodb.org/v10?query=214100at7742	interleukin-1 receptor-associated kinase 4
214136at7742	Duplicated	ptg000478l	5079255	5169963	-	683.2	402	https://www.orthodb.org/v10?query=214136at7742	dnaJ homolog subfamily C member 1
214136at7742	Duplicated	ptg000702l	393334	482681	-	695.5	402	https://www.orthodb.org/v10?query=214136at7742	dnaJ homolog subfamily C member 1
214140at7742	Complete	ptg000949l:647156-1509434	647156	669568	+	550.6	316	https://www.orthodb.org/v10?query=214140at7742	protein FAM124A
214392at7742	Complete	ptg000874l:1149994-2497001	1149994	1173295	+	785.6	440	https://www.orthodb.org/v10?query=214392at7742	Transmembrane protein 39B
214498at7742	Missing
214501at7742	Complete	ptg001783l	606976	609879	-	527.3	283	https://www.orthodb.org/v10?query=214501at7742	tRNA pseudouridine synthase
214728at7742	Complete	ptg000699l	1742348	1794399	-	691.5	355	https://www.orthodb.org/v10?query=214728at7742	PHD finger protein 10 isoform X1
214745at7742	Duplicated	ptg001034l	67224	83698	-	665.6	395	https://www.orthodb.org/v10?query=214745at7742	2-phosphoxylose phosphatase 1
214745at7742	Duplicated	ptg000642l	362516	377476	-	669.1	397	https://www.orthodb.org/v10?query=214745at7742	2-phosphoxylose phosphatase 1
214858at7742	Complete	ptg000573l:621870-2260030	2248197	2260030	+	432.4	276	https://www.orthodb.org/v10?query=214858at7742	F-box only protein 4
215138at7742	Duplicated	ptg000056l	1590091	1605114	-	668.7	364	https://www.orthodb.org/v10?query=215138at7742	protein Red
215138at7742	Duplicated	ptg002448l	108667	110329	-	736.2	433	https://www.orthodb.org/v10?query=215138at7742	protein Red
215138at7742	Duplicated	ptg000973l	107199	108832	-	752.1	403	https://www.orthodb.org/v10?query=215138at7742	protein Red
215138at7742	Duplicated	ptg002448l:21647-24138	22492	24138	+	754.5	403	https://www.orthodb.org/v10?query=215138at7742	protein Red
215159at7742	Duplicated	ptg000338l	1842735	1891917	+	787.0	442	https://www.orthodb.org/v10?query=215159at7742	activating signal cointegrator 1
215159at7742	Duplicated	ptg001434l	1719536	1768310	+	788.6	447	https://www.orthodb.org/v10?query=215159at7742	activating signal cointegrator 1
215427at7742	Complete	ptg001424l	1804728	1823070	-	759.5	398	https://www.orthodb.org/v10?query=215427at7742	nucleoporin p54 isoform X1
215440at7742	Duplicated	ptg001738l	56804	75060	-	507.3	421	https://www.orthodb.org/v10?query=215440at7742	uncharacterized protein C5orf34 homolog
215440at7742	Duplicated	ptg000450l	879269	897178	+	507.7	425	https://www.orthodb.org/v10?query=215440at7742	uncharacterized protein C5orf34 homolog
215706at7742	Complete	ptg001502l	388119	394779	+	520.0	330	https://www.orthodb.org/v10?query=215706at7742	T-complex-associated testis-expressed protein 1
216073at7742	Duplicated	ptg000371l	6862383	7042055	-	467.6	396	https://www.orthodb.org/v10?query=216073at7742	BRCA1-associated RING domain protein 1
216073at7742	Duplicated	ptg000499l	342095	527497	+	470.3	394	https://www.orthodb.org/v10?query=216073at7742	BRCA1-associated RING domain protein 1
216380at7742	Complete	ptg000731l	1512053	1517618	+	641.2	318	https://www.orthodb.org/v10?query=216380at7742	H/ACA ribonucleoprotein complex subunit 4
216474at7742	Complete	ptg001873l:506295-1435436	506295	507515	+	543.2	293	https://www.orthodb.org/v10?query=216474at7742	Tripartite motif containing 13
216850at7742	Duplicated	ptg000557l	2667479	2687515	+	784.2	364	https://www.orthodb.org/v10?query=216850at7742	glycine amidinotransferase, mitochondrial
216850at7742	Duplicated	ptg000247l	2675745	2694742	+	785.0	365	https://www.orthodb.org/v10?query=216850at7742	glycine amidinotransferase, mitochondrial
216982at7742	Complete	ptg000056l	222013	235037	-	308.3	263	https://www.orthodb.org/v10?query=216982at7742	death ligand signal enhancer
217728at7742	Complete	ptg000271l	1349411	1365119	+	536.9	301	https://www.orthodb.org/v10?query=217728at7742	AlkB homolog 1, histone H2A dioxygenase
217762at7742	Complete	ptg001318l	2572958	2593121	+	545.4	322	https://www.orthodb.org/v10?query=217762at7742	RGP1 homolog, RAB6A GEF complex partner 1
217951at7742	Complete	ptg000606l	139151	153636	+	633.1	384	https://www.orthodb.org/v10?query=217951at7742	aladin
218088at7742	Complete	ptg000524l:351075-729619	351075	390746	+	703.7	347	https://www.orthodb.org/v10?query=218088at7742	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
218109at7742	Duplicated	ptg002775l	158449	162060	+	426.9	295	https://www.orthodb.org/v10?query=218109at7742	Glucosaminyl (N-acetyl) transferase family member 7
218109at7742	Duplicated	ptg003004l	66142	69779	+	427.1	295	https://www.orthodb.org/v10?query=218109at7742	Glucosaminyl (N-acetyl) transferase family member 7
218109at7742	Duplicated	ptg001875l	320993	353030	-	428.5	314	https://www.orthodb.org/v10?query=218109at7742	Glucosaminyl (N-acetyl) transferase family member 7
218109at7742	Duplicated	ptg001644l	274260	306244	-	430.2	314	https://www.orthodb.org/v10?query=218109at7742	Glucosaminyl (N-acetyl) transferase family member 7
218283at7742	Fragmented	ptg000420l	2893297	2897544	-	451.1	291	https://www.orthodb.org/v10?query=218283at7742	zinc finger CCCH-type with G patch domain-containing protein
218284at7742	Fragmented	ptg000222l	1254201	1256180	+	244.9	206	https://www.orthodb.org/v10?query=218284at7742	cytoplasmic tRNA 2-thiolation protein 2
218430at7742	Complete	ptg000413l	4991766	5007238	+	695.2	342	https://www.orthodb.org/v10?query=218430at7742	N-acyl phosphatidylethanolamine phospholipase D
218524at7742	Complete	ptg002336l	301370	382810	+	682.0	355	https://www.orthodb.org/v10?query=218524at7742	non-canonical poly(A) RNA polymerase PAPD5 isoform X1
218673at7742	Complete	ptg000233l	3788526	3851586	+	436.1	291	https://www.orthodb.org/v10?query=218673at7742	pleckstrin homology domain-containing family G member 7
218806at7742	Complete	ptg001417l	609170	727906	-	223.7	214	https://www.orthodb.org/v10?query=218806at7742	tRNA-splicing endonuclease subunit Sen2
218916at7742	Complete	ptg000679l	2671493	2710148	+	522.3	410	https://www.orthodb.org/v10?query=218916at7742	centrosomal protein POC5 isoform X1
219276at7742	Duplicated	ptg000891l	3025421	3047597	+	612.3	362	https://www.orthodb.org/v10?query=219276at7742	General transcription factor IIH subunit
219276at7742	Duplicated	ptg000211l	2165737	2188550	-	617.3	362	https://www.orthodb.org/v10?query=219276at7742	General transcription factor IIH subunit
219315at7742	Complete	ptg000015l	4765667	4777361	-	679.2	349	https://www.orthodb.org/v10?query=219315at7742	SMYD family member 5
219513at7742	Complete	ptg000240l	1101017	1113361	+	811.4	426	https://www.orthodb.org/v10?query=219513at7742	acetyl-coenzyme A transporter 1
219560at7742	Complete	ptg000203l	1218835	1220512	-	505.3	305	https://www.orthodb.org/v10?query=219560at7742	Transmembrane protein 129
219710at7742	Duplicated	ptg000002l	2540774	2549631	-	426.2	314	https://www.orthodb.org/v10?query=219710at7742	pigment epithelium-derived factor
219710at7742	Duplicated	ptg000497l	287773	296364	+	431.6	314	https://www.orthodb.org/v10?query=219710at7742	pigment epithelium-derived factor
219805at7742	Complete	ptg001825l	583919	588866	-	612.5	370	https://www.orthodb.org/v10?query=219805at7742	Thyroid hormone receptor interactor 13
220049at7742	Duplicated	ptg000634l	1138068	1151280	-	473.5	346	https://www.orthodb.org/v10?query=220049at7742	interferon regulatory factor 8
220049at7742	Duplicated	ptg000222l	668557	681548	+	478.2	346	https://www.orthodb.org/v10?query=220049at7742	interferon regulatory factor 8
220062at7742	Complete	ptg002101l	301361	325909	-	577.8	344	https://www.orthodb.org/v10?query=220062at7742	F-box only protein 9
220264at7742	Complete	ptg000188l	4774182	4790620	+	590.9	305	https://www.orthodb.org/v10?query=220264at7742	Lipoyl synthase, mitochondrial
220441at7742	Complete	ptg000949l:600259-1548529	1524728	1548529	-	487.4	341	https://www.orthodb.org/v10?query=220441at7742	serine/threonine-protein kinase Nek3
220484at7742	Complete	ptg000410l	5576940	5578535	+	602.8	394	https://www.orthodb.org/v10?query=220484at7742	probable G-protein coupled receptor 75
220601at7742	Complete	ptg001268l:985578-995584	985578	995068	-	642.0	333	https://www.orthodb.org/v10?query=220601at7742	endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform X1
220642at7742	Complete	ptg000031l	4800436	4822998	+	444.2	410	https://www.orthodb.org/v10?query=220642at7742	ATR-interacting protein
220786at7742	Complete	ptg000680l	2404940	2473723	-	564.9	455	https://www.orthodb.org/v10?query=220786at7742	putative RNA polymerase II subunit B1 CTD phosphatase RPAP2
221029at7742	Complete	ptg000783l:2490280-2966345	2935081	2966345	-	658.8	397	https://www.orthodb.org/v10?query=221029at7742	putative methyltransferase NSUN6
221031at7742	Duplicated	ptg002203l	385799	400423	-	462.4	368	https://www.orthodb.org/v10?query=221031at7742	ubiquitin-associated protein 1
221031at7742	Duplicated	ptg001318l	1160106	1175018	+	483.0	368	https://www.orthodb.org/v10?query=221031at7742	ubiquitin-associated protein 1
221061at7742	Complete	ptg001867l:627708-1041739	627708	638770	-	564.5	366	https://www.orthodb.org/v10?query=221061at7742	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
221197at7742	Duplicated	ptg002322l	313266	338517	-	565.1	332	https://www.orthodb.org/v10?query=221197at7742	COP9 signalosome complex subunit 4
221197at7742	Duplicated	ptg000752l	1128950	1130055	+	566.9	299	https://www.orthodb.org/v10?query=221197at7742	COP9 signalosome complex subunit 4
221197at7742	Duplicated	ptg000127l	8056923	8058104	+	601.3	316	https://www.orthodb.org/v10?query=221197at7742	COP9 signalosome complex subunit 4
221230at7742	Complete	ptg001335l:175380-342789	175380	176588	-	473.7	293	https://www.orthodb.org/v10?query=221230at7742	tripartite motif-containing protein 59
221391at7742	Complete	ptg001051l	7801	88231	+	849.6	458	https://www.orthodb.org/v10?query=221391at7742	tumor necrosis factor receptor superfamily member 21
221393at7742	Duplicated	ptg001724l	179231	183751	+	524.6	370	https://www.orthodb.org/v10?query=221393at7742	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
221393at7742	Duplicated	ptg002409l	408670	413186	-	576.5	369	https://www.orthodb.org/v10?query=221393at7742	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
221575at7742	Complete	ptg000208l	1566876	1575308	-	588.7	366	https://www.orthodb.org/v10?query=221575at7742	fumarylacetoacetase
221592at7742	Complete	ptg001783l	414820	417433	-	491.1	308	https://www.orthodb.org/v10?query=221592at7742	P2X purinoceptor 2
221671at7742	Duplicated	ptg000381l	2209319	2365130	-	608.1	369	https://www.orthodb.org/v10?query=221671at7742	Galactokinase 2
221671at7742	Duplicated	ptg001282l	194868	352620	+	610.6	369	https://www.orthodb.org/v10?query=221671at7742	Galactokinase 2
221780at7742	Duplicated	ptg000553l	3205644	3209394	-	393.2	260	https://www.orthodb.org/v10?query=221780at7742	Mitogen-activated protein kinase
221780at7742	Duplicated	ptg000214l	3035299	3039048	+	394.0	260	https://www.orthodb.org/v10?query=221780at7742	Mitogen-activated protein kinase
221887at7742	Missing
222334at7742	Complete	ptg000982l:961340-3606444	961340	965841	-	681.3	397	https://www.orthodb.org/v10?query=222334at7742	potassium voltage-gated channel subfamily V member 1
222631at7742	Complete	ptg000626l:448170-1674066	1577258	1674066	+	541.5	256	https://www.orthodb.org/v10?query=222631at7742	GPI-anchor transamidase
222821at7742	Complete	ptg000115l	634155	635414	-	428.7	313	https://www.orthodb.org/v10?query=222821at7742	Ig-like V-type domain-containing protein FAM187A
222957at7742	Duplicated	ptg000035l	3083362	3124399	+	684.9	355	https://www.orthodb.org/v10?query=222957at7742	Cathepsin C
222957at7742	Duplicated	ptg000104l	1371616	1412482	+	686.8	356	https://www.orthodb.org/v10?query=222957at7742	Cathepsin C
222975at7742	Complete	ptg002332l:5447-197482	162786	197482	-	671.9	371	https://www.orthodb.org/v10?query=222975at7742	dual specificity protein phosphatase 10
223032at7742	Complete	ptg000988l:927805-2863474	927805	969462	+	701.2	410	https://www.orthodb.org/v10?query=223032at7742	CDK5 regulatory subunit-associated protein 1
223079at7742	Complete	ptg002561l:167353-337498	330150	337498	+	679.5	318	https://www.orthodb.org/v10?query=223079at7742	mRNA export factor
223152at7742	Duplicated	ptg001179l	1498985	1536297	+	691.7	337	https://www.orthodb.org/v10?query=223152at7742	Ferrochelatase
223152at7742	Duplicated	ptg000593l	5662968	5700082	-	701.3	337	https://www.orthodb.org/v10?query=223152at7742	Ferrochelatase
223283at7742	Duplicated	ptg002108l	427735	432525	+	329.3	244	https://www.orthodb.org/v10?query=223283at7742	Ring finger protein 25
223283at7742	Duplicated	ptg001983l	426275	431064	+	378.2	244	https://www.orthodb.org/v10?query=223283at7742	Ring finger protein 25
223348at7742	Complete	ptg000985l	3412539	3554610	-	687.6	560	https://www.orthodb.org/v10?query=223348at7742	coiled-coil domain-containing protein 170
223375at7742	Complete	ptg000410l	3079726	3090212	+	570.1	298	https://www.orthodb.org/v10?query=223375at7742	Carbohydrate sulfotransferase
223426at7742	Complete	ptg001268l:456284-472184	456284	471637	-	549.6	321	https://www.orthodb.org/v10?query=223426at7742	protein AAR2 homolog
223443at7742	Complete	ptg000209l	452618	492464	-	643.5	340	https://www.orthodb.org/v10?query=223443at7742	Trafficking protein particle complex 13
223512at7742	Complete	ptg000726l:1322091-2712221	1322091	1341067	-	476.0	319	https://www.orthodb.org/v10?query=223512at7742	synaptosomal-associated protein 47
223515at7742	Complete	ptg002438l:212587-221669	212587	217351	-	616.8	349	https://www.orthodb.org/v10?query=223515at7742	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
223702at7742	Duplicated	ptg000002l	2490302	2536707	+	451.6	529	https://www.orthodb.org/v10?query=223702at7742	SET and MYND domain-containing protein 4
223702at7742	Duplicated	ptg000497l	300454	346905	-	451.9	529	https://www.orthodb.org/v10?query=223702at7742	SET and MYND domain-containing protein 4
223813at7742	Duplicated	ptg001064l	1151872	1153128	+	591.2	303	https://www.orthodb.org/v10?query=223813at7742	probable G-protein coupled receptor 63
223813at7742	Duplicated	ptg000276l	1160388	1161644	+	591.4	303	https://www.orthodb.org/v10?query=223813at7742	probable G-protein coupled receptor 63
223874at7742	Complete	ptg000699l:366499-8918669	8880996	8918669	-	606.8	322	https://www.orthodb.org/v10?query=223874at7742	transducin beta-like protein 2
223898at7742	Duplicated	ptg000257l	5785014	5787339	+	584.7	392	https://www.orthodb.org/v10?query=223898at7742	vasculin-like protein 1
223898at7742	Duplicated	ptg001021l	82401	112699	+	642.6	402	https://www.orthodb.org/v10?query=223898at7742	vasculin-like protein 1
224078at7742	Complete	ptg000858l	1747265	1748808	-	613.1	307	https://www.orthodb.org/v10?query=224078at7742	beta-1 adrenergic receptor
224101at7742	Duplicated	ptg000222l	964302	970881	-	527.7	284	https://www.orthodb.org/v10?query=224101at7742	F-box only protein 31 isoform X1
224101at7742	Duplicated	ptg000634l	845625	852199	+	557.3	285	https://www.orthodb.org/v10?query=224101at7742	F-box only protein 31 isoform X1
224105at7742	Complete	ptg001780l:274212-885383	274212	288008	-	750.0	346	https://www.orthodb.org/v10?query=224105at7742	PRKCA-binding protein
224267at7742	Duplicated	ptg002978l	33909	55346	+	257.2	220	https://www.orthodb.org/v10?query=224267at7742	THUMP domain-containing protein 2
224267at7742	Duplicated	ptg000636l	227332	248654	+	263.1	220	https://www.orthodb.org/v10?query=224267at7742	THUMP domain-containing protein 2
224305at7742	Complete	ptg001234l	433444	470844	-	895.8	520	https://www.orthodb.org/v10?query=224305at7742	bromodomain-containing protein 7
224472at7742	Complete	ptg000987l:856078-6379610	856078	890756	+	591.2	337	https://www.orthodb.org/v10?query=224472at7742	neuroserpin
224537at7742	Duplicated	ptg001165l	30094	82823	-	295.2	298	https://www.orthodb.org/v10?query=224537at7742	E3 ubiquitin-protein ligase RAD18
224537at7742	Duplicated	ptg000677l	1300626	1352807	+	296.5	271	https://www.orthodb.org/v10?query=224537at7742	E3 ubiquitin-protein ligase RAD18
224567at7742	Complete	ptg002108l:432111-438906	433573	438906	-	678.0	367	https://www.orthodb.org/v10?query=224567at7742	mitochondrial chaperone BCS1
224692at7742	Duplicated	ptg000065l	7606664	7642121	+	954.6	675	https://www.orthodb.org/v10?query=224692at7742	Solute carrier family 39 member 10
224692at7742	Duplicated	ptg001125l	1042779	1078291	+	954.9	675	https://www.orthodb.org/v10?query=224692at7742	Solute carrier family 39 member 10
224957at7742	Duplicated	ptg001225l	1568754	1588986	+	710.4	573	https://www.orthodb.org/v10?query=224957at7742	cell cycle progression protein 1
224957at7742	Duplicated	ptg000469l	138704	158929	-	712.2	574	https://www.orthodb.org/v10?query=224957at7742	cell cycle progression protein 1
225125at7742	Duplicated	ptg001672l	160682	177704	+	516.9	294	https://www.orthodb.org/v10?query=225125at7742	uncharacterized protein KIAA0930 homolog
225125at7742	Duplicated	ptg001618l	162723	179803	+	520.5	294	https://www.orthodb.org/v10?query=225125at7742	uncharacterized protein KIAA0930 homolog
225148at7742	Duplicated	ptg002009l	906883	909070	+	509.5	344	https://www.orthodb.org/v10?query=225148at7742	ankyrin repeat and SOCS box protein 6
225148at7742	Duplicated	ptg001659l	274041	276320	+	510.3	344	https://www.orthodb.org/v10?query=225148at7742	ankyrin repeat and SOCS box protein 6
225169at7742	Duplicated	ptg001948l	166593	171388	+	596.2	356	https://www.orthodb.org/v10?query=225169at7742	angio-associated migratory cell protein
225169at7742	Duplicated	ptg001983l	796622	801427	+	611.3	354	https://www.orthodb.org/v10?query=225169at7742	angio-associated migratory cell protein
225241at7742	Complete	ptg000368l	2430001	2445330	-	342.9	240	https://www.orthodb.org/v10?query=225241at7742	inactive serine/threonine-protein kinase VRK3
225242at7742	Complete	ptg001801l	186529	203725	+	544.3	309	https://www.orthodb.org/v10?query=225242at7742	RGM domain family member B
225400at7742	Complete	ptg000203l	1221504	1225792	+	409.0	497	https://www.orthodb.org/v10?query=225400at7742	transforming acidic coiled-coil-containing protein 3
225564at7742	Complete	ptg001075l	401158	425883	+	611.9	357	https://www.orthodb.org/v10?query=225564at7742	protein phosphatase 1G
225592at7742	Duplicated	ptg000260l	655123	659205	-	599.2	524	https://www.orthodb.org/v10?query=225592at7742	leucine-rich repeat-containing protein 45
225592at7742	Duplicated	ptg002238l	96856	100931	+	620.2	523	https://www.orthodb.org/v10?query=225592at7742	leucine-rich repeat-containing protein 45
225646at7742	Complete	ptg000317l	4025580	4078014	-	565.0	302	https://www.orthodb.org/v10?query=225646at7742	protein XRP2
226375at7742	Complete	ptg000544l	2072934	2074286	+	375.4	290	https://www.orthodb.org/v10?query=226375at7742	nuclear factor interleukin-3-regulated protein
226477at7742	Duplicated	ptg000004l	2665086	2669824	+	615.3	341	https://www.orthodb.org/v10?query=226477at7742	alpha-1,3/1,6-mannosyltransferase ALG2
226477at7742	Duplicated	ptg001407l	1453530	1458282	+	615.9	341	https://www.orthodb.org/v10?query=226477at7742	alpha-1,3/1,6-mannosyltransferase ALG2
226528at7742	Duplicated	ptg000462l	1777277	1874705	+	613.8	391	https://www.orthodb.org/v10?query=226528at7742	phosphatidylinositol glycan anchor biosynthesis class U protein
226528at7742	Duplicated	ptg001268l	1775715	1873337	+	615.3	391	https://www.orthodb.org/v10?query=226528at7742	phosphatidylinositol glycan anchor biosynthesis class U protein
226571at7742	Complete	ptg000699l	8722623	8735046	-	403.1	302	https://www.orthodb.org/v10?query=226571at7742	probable 28S rRNA (cytosine-C(5))-methyltransferase
226799at7742	Complete	ptg001738l:83022-871250	83022	114350	-	456.4	280	https://www.orthodb.org/v10?query=226799at7742	polyadenylate-binding protein-interacting protein 1
226949at7742	Duplicated	ptg001169l	258813	286348	-	588.1	313	https://www.orthodb.org/v10?query=226949at7742	histone-lysine N-methyltransferase SETD7
226949at7742	Duplicated	ptg000090l	945639	979790	+	592.4	315	https://www.orthodb.org/v10?query=226949at7742	histone-lysine N-methyltransferase SETD7
226989at7742	Duplicated	ptg000952l	1825949	1940512	-	777.1	392	https://www.orthodb.org/v10?query=226989at7742	carboxypeptidase E
226989at7742	Duplicated	ptg000762l	1832964	1950357	-	777.5	392	https://www.orthodb.org/v10?query=226989at7742	carboxypeptidase E
227080at7742	Complete	ptg002572l:68607-1224414	68607	129714	+	658.8	330	https://www.orthodb.org/v10?query=227080at7742	protein FAM20A
227299at7742	Complete	ptg000382l	4263481	4318688	+	623.4	505	https://www.orthodb.org/v10?query=227299at7742	nephrocystin-1 isoform X1
227342at7742	Duplicated	ptg001886l	844317	853691	-	274.8	243	https://www.orthodb.org/v10?query=227342at7742	RING finger protein 32
227342at7742	Duplicated	ptg001331l	65808	75558	-	275.7	243	https://www.orthodb.org/v10?query=227342at7742	RING finger protein 32
227436at7742	Duplicated	ptg001611l:129205-280809	259206	280809	+	593.6	294	https://www.orthodb.org/v10?query=227436at7742	glycosaminoglycan xylosylkinase
227436at7742	Duplicated	ptg001611l	259206	270345	+	624.7	328	https://www.orthodb.org/v10?query=227436at7742	glycosaminoglycan xylosylkinase
227544at7742	Duplicated	ptg000370l	461573	494139	-	628.3	349	https://www.orthodb.org/v10?query=227544at7742	D-3-phosphoglycerate dehydrogenase
227544at7742	Duplicated	ptg000850l	169375	201453	+	632.8	373	https://www.orthodb.org/v10?query=227544at7742	D-3-phosphoglycerate dehydrogenase
227556at7742	Complete	ptg002157l	45368	90508	-	519.0	455	https://www.orthodb.org/v10?query=227556at7742	filensin
227816at7742	Duplicated	ptg000634l	1368940	1378213	-	411.3	291	https://www.orthodb.org/v10?query=227816at7742	uncharacterized protein KIAA0513 homolog isoform X1
227816at7742	Duplicated	ptg000222l	443155	452468	+	415.9	291	https://www.orthodb.org/v10?query=227816at7742	uncharacterized protein KIAA0513 homolog isoform X1
228275at7742	Complete	ptg000123l	4072354	4142193	-	443.1	277	https://www.orthodb.org/v10?query=228275at7742	fatty acid 2-hydroxylase
228390at7742	Duplicated	ptg000148l	317591	318751	+	548.4	329	https://www.orthodb.org/v10?query=228390at7742	Aminomethyltransferase
228390at7742	Duplicated	ptg000100l	335695	336855	+	552.6	329	https://www.orthodb.org/v10?query=228390at7742	Aminomethyltransferase
228390at7742	Duplicated	ptg000031l	5612726	5619058	-	573.5	329	https://www.orthodb.org/v10?query=228390at7742	Aminomethyltransferase
228455at7742	Complete	ptg000677l:301122-800672	794099	800672	+	690.6	373	https://www.orthodb.org/v10?query=228455at7742	transcriptional adapter 3
228525at7742	Complete	ptg000609l	148347	168518	-	669.1	378	https://www.orthodb.org/v10?query=228525at7742	Mitogen-activated protein kinase kinase kinase 8
228730at7742	Complete	ptg002929l	52021	79363	+	513.4	322	https://www.orthodb.org/v10?query=228730at7742	nucleoside diphosphate kinase 7
229063at7742	Duplicated	ptg002144l	565689	571038	-	550.1	316	https://www.orthodb.org/v10?query=229063at7742	Dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
229063at7742	Duplicated	ptg001252l	566196	571524	-	550.8	316	https://www.orthodb.org/v10?query=229063at7742	Dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
229159at7742	Complete	ptg000154l	1245993	1316535	-	624.5	340	https://www.orthodb.org/v10?query=229159at7742	Nuclear receptor subfamily 1 group H member 4
229239at7742	Complete	ptg001783l	515462	518333	+	597.7	425	https://www.orthodb.org/v10?query=229239at7742	ATP-dependent RNA helicase DDX51
229308at7742	Complete	ptg001199l:561315-1381925	1346382	1381925	-	625.0	319	https://www.orthodb.org/v10?query=229308at7742	Lysophosphatidylglycerol acyltransferase 1
229422at7742	Duplicated	ptg000686l	1262049	1269510	-	315.5	216	https://www.orthodb.org/v10?query=229422at7742	potassium channel subfamily K member 18
229422at7742	Duplicated	ptg001293l	881052	888462	-	316.3	216	https://www.orthodb.org/v10?query=229422at7742	potassium channel subfamily K member 18
229564at7742	Complete	ptg001324l	271390	277362	-	681.4	396	https://www.orthodb.org/v10?query=229564at7742	major facilitator superfamily domain-containing protein 8
229590at7742	Complete	ptg001825l:194744-866166	857117	866166	+	433.0	295	https://www.orthodb.org/v10?query=229590at7742	putative GTP-binding protein 6
229681at7742	Duplicated	ptg001568l	951694	952854	-	449.1	303	https://www.orthodb.org/v10?query=229681at7742	WD repeat domain 89
229681at7742	Duplicated	ptg000696l	248254	249414	-	449.2	303	https://www.orthodb.org/v10?query=229681at7742	WD repeat domain 89
229692at7742	Complete	ptg000553l:1878032-4367432	4323075	4367432	+	568.4	318	https://www.orthodb.org/v10?query=229692at7742	potassium channel subfamily K member 9
229738at7742	Complete	ptg000610l	3841426	4120782	-	406.2	298	https://www.orthodb.org/v10?query=229738at7742	secretion-regulating guanine nucleotide exchange factor
229787at7742	Complete	ptg001389l	1043567	1059557	-	618.5	339	https://www.orthodb.org/v10?query=229787at7742	DNA primase small subunit
229857at7742	Complete	ptg001088l	1158514	1160124	-	873.4	479	https://www.orthodb.org/v10?query=229857at7742	dolichol kinase
230223at7742	Complete	ptg000324l:1823307-6383069	1823307	1824887	+	731.6	440	https://www.orthodb.org/v10?query=230223at7742	V(D)J recombination-activating protein 2
230477at7742	Complete	ptg000527l	2137417	2144485	+	826.1	419	https://www.orthodb.org/v10?query=230477at7742	YTH N6-methyladenosine RNA binding protein 2
230622at7742	Duplicated	ptg000314l	2142609	2143607	+	457.7	291	https://www.orthodb.org/v10?query=230622at7742	GDP-mannose 4,6 dehydratase
230622at7742	Duplicated	ptg000109l	85447	208749	-	465.1	217	https://www.orthodb.org/v10?query=230622at7742	GDP-mannose 4,6 dehydratase
230622at7742	Duplicated	ptg001822l	379341	502298	-	466.3	217	https://www.orthodb.org/v10?query=230622at7742	GDP-mannose 4,6 dehydratase
231143at7742	Duplicated	ptg000714l	1136998	1173511	-	246.8	277	https://www.orthodb.org/v10?query=231143at7742	synaptopodin
231143at7742	Duplicated	ptg000513l	104719	140967	+	252.2	278	https://www.orthodb.org/v10?query=231143at7742	synaptopodin
231455at7742	Duplicated	ptg000381l	284199	327823	-	486.7	338	https://www.orthodb.org/v10?query=231455at7742	secretogranin-3
